,Breath_ID,Time_Step,Flow,Pressure,Target_Class_0,Target_Class_1,Target_Class_2,Target_Class_3,Target_Class_4,Polynomial_Area,Hull_Area,ft_TV_1,ft_TV_2,ft_TV_3,ft_P_1,ft_P_2,ft_P_3,TV_Max,TV_Min,P_Max,P_Min,Perimeter,Width_TV_Range,Height_P_Range,Centroid_X_TV,Centroid_Y_P,Dynamic_Compliance,Aspect_Ratio_H_W,Curvature
1975,1975,0,-4.93,16.09,0,0,0,0,0,217.51984700000023,354.0140110000002,1301.810400000003,845.4791673161808,823.3076414387488,2371.37,2315.6685322583953,2153.820998242539,21.387800000000006,0.0,34.52,0.0,82.78780498255372,21.387800000000006,34.52,1.6272630000000037,2.9642125,0.6195770567786791,1.614004245410935,6.810852724279991
1976,1976,0,-3.35,17.38,0,0,0,0,0,148.42145300000007,338.697103,932.943,922.9913269623512,893.7789296060656,2374.3099999999995,2318.207983172445,2155.2090250770716,21.179000000000002,0.0,34.64,0.0,80.79352054274598,21.179000000000002,34.64,1.1661787499999998,2.9678875000000007,0.6114030023094689,1.6355824165446904,1.8807277501926996
1977,1977,0,-6.86,17.47,0,0,0,0,0,155.0441049999998,363.75649899999996,989.5734000000002,979.2278065945378,948.8339325755172,2377.14,2321.1069391927804,2158.29731474998,22.439600000000002,0.0,34.56,0.0,82.50174181295662,22.439600000000002,34.56,1.2369667500000003,2.971425,0.6492939814814815,1.5401344052478654,3.531745777182725
1978,1978,0,-3.15,17.15,0,0,0,0,0,180.4871869999999,362.99036600000005,946.8456000000001,937.3689856631426,909.5051419550097,2374.71,2318.7989822877835,2156.340120186052,21.9918,0.0,34.56,0.0,82.3037167109583,21.9918,34.56,1.1835570000000002,2.9683875,0.6363368055555556,1.5714948298911413,3.368657972908211
1979,1979,0,-1.38,17.16,0,0,0,0,0,156.728692,382.80492999999996,1094.3786,1082.9059596700706,1049.1667610111097,2315.44,2262.1672286074245,2107.4514255153213,24.188200000000002,0.0,34.43,0.0,83.03978117311046,24.188200000000002,34.43,1.36797325,2.8943,0.702532674992739,1.423421337677049,18.52268366370426
1980,1980,0,-2.33,15.76,0,0,0,0,0,216.37070100000034,391.808069,1030.6245999999996,1020.4871845911523,990.6413486405456,2311.5899999999997,2258.560370367757,2104.5413371226286,23.698199999999993,0.0,34.46,0.0,85.58345051905638,23.698199999999993,34.46,1.2882807499999995,2.8894875,0.6877016831108529,1.454118878227039,3.5790961839902957
1981,1981,0,-1.67,15.99,0,0,0,0,0,253.59202499999978,387.51128399999993,2036.946199999994,840.2142788873227,817.7890163366766,2372.4300000000003,2316.697840786666,2154.7541322300285,22.506799999999995,0.0,34.56,0.0,84.81734978743708,22.506799999999995,34.56,2.5461827499999927,2.9655375000000004,0.6512384259259257,1.5355359269198647,7.141920286923385
1982,1982,0,-2.8,17.38,0,0,0,0,0,171.34318299999995,376.71864000000005,1044.9230000000002,1034.2472870710126,1002.8499140127581,2315.96,2262.6506096342687,2107.8378364966584,23.378400000000003,0.0,34.47,0.0,82.66876273128763,23.378400000000003,34.47,1.30615375,2.8949499999999997,0.67822454308094,1.4744379427163534,5.854238647569081
1983,1983,0,-3.91,15.97,0,0,0,0,0,258.7628490000002,388.6521860000001,2214.5264000000043,812.885748517471,792.4799041839628,2370.0600000000004,2314.37900825301,2152.5856870710336,22.3714,0.0,34.58,0.0,84.35216615969912,22.3714,34.58,2.768158000000005,2.9625749999999993,0.6469462116830539,1.5457235577567785,4.645782637205874
1984,1984,0,-3.65,17.47,0,0,0,0,0,194.93496999999982,369.96838,917.8222000000002,908.9842918852244,882.9668330225647,2376.96,2320.991862915398,2158.367215067578,21.542600000000004,0.0,35.46,0.0,84.29526529741338,21.542600000000004,35.46,1.1472777500000002,2.9712,0.6075183305132544,1.6460408678618177,11.346387215107887
1985,1985,0,-3.3,17.3,0,0,0,0,0,203.00315699999996,364.1856230000001,910.6170000000002,902.1845415966802,877.3589793616904,2374.37,2318.4598386276466,2156.007118541331,21.8426,0.0,34.31,0.0,82.24706845087964,21.8426,34.31,1.13827125,2.9679625,0.6366248907024191,1.570783697911421,6.288958499172986
1986,1986,0,-2.71,17.29,0,0,0,0,0,202.5041710000002,362.838615,913.6609999999996,905.0540319225709,879.7206504707498,2375.0299999999997,2319.1208262256832,2156.669913483757,21.830199999999998,0.0,34.36,0.0,82.8757720704078,21.830199999999998,34.36,1.1420762499999995,2.9687874999999995,0.6353376018626309,1.5739663402076025,7.612611511028464
1987,1987,0,-3.3,17.46,0,0,0,0,0,205.12481700000015,376.32624000000004,925.3137999999999,916.5074485774061,890.5894247253686,2377.88,2321.9243982735907,2159.337741069994,21.9692,0.0,35.31,0.0,85.08920276055939,21.9692,35.31,1.15664225,2.9723499999999996,0.6221806853582554,1.6072501502102945,3.2401262705564458
1988,1988,0,-3.9,17.48,0,0,0,0,0,218.74961399999987,377.6959889999999,899.4216,890.8604051500712,865.6784510225264,2378.38,2322.408847781347,2159.779240006438,21.773199999999996,0.0,35.44,0.0,85.70308276068718,21.773199999999996,35.44,1.124277,2.972975,0.6143679458239277,1.6276890856649462,6.774673768021346
1989,1989,0,-4.51,17.41,0,0,0,0,0,212.38614800000002,366.852156,910.0830000000001,901.2909310613861,875.4499173473889,2376.1800000000003,2320.176358715351,2157.458829757188,21.7316,0.0,34.54,0.0,83.41380711381535,21.7316,34.54,1.13760375,2.9702250000000006,0.629171974522293,1.5893905648916784,2.876372305215324
1990,1990,0,-5.09,17.35,0,0,0,0,0,203.1394959999999,363.99389899999994,926.7242000000001,917.6332672642958,890.9102580514186,2376.8900000000003,2320.8960529230653,2158.201314627568,21.862599999999997,0.0,34.45,0.0,83.1176877756806,21.862599999999997,34.45,1.1584052500000002,2.9711124999999994,0.6346182873730042,1.5757503682087222,3.942166161906482
1991,1991,0,-4.24,17.25,0,0,0,0,0,196.2558339999998,368.42474799999997,953.0608000000001,943.6926104452089,916.1492444679146,2375.98,2320.0506356227647,2157.5399949272,22.222,0.0,34.47,0.0,82.49297066221831,22.222,34.47,1.191326,2.9699749999999994,0.6446765303162171,1.5511655116551164,2.129758074798343
1992,1992,0,-1.71,17.12,0,0,0,0,0,205.36961300000013,364.326883,916.7901999999999,908.0340949163398,882.2731791047179,2375.7599999999998,2319.8428799171998,2157.365137169358,21.839399999999998,0.0,34.54,0.0,83.05555832306882,21.839399999999998,34.54,1.1459877499999997,2.9697000000000005,0.6322929936305732,1.5815452805480006,34.800036141075594
1993,1993,0,-0.84,17.1,0,0,0,0,0,192.08590900000002,360.99526899999995,932.5010000000002,923.5281492720144,897.1286979817775,2375.81,2319.927727636026,2157.547630396534,21.980600000000006,0.0,34.26,0.0,83.48138504181054,21.980600000000006,34.26,1.16562625,2.9697625000000003,0.6415820198482197,1.5586471706868779,11.037999673548843
1994,1994,0,-0.42,17.13,0,0,0,0,0,188.626826,373.4434519999999,972.0268,962.6193314440088,934.9309519674247,2376.8599999999997,2320.971054212767,2158.571160670982,22.5852,0.0,34.26,0.0,83.16634889501182,22.5852,34.26,1.2150334999999999,2.971075000000001,0.65922942206655,1.516922586472557,26.163482104318717
1995,1995,0,-1.71,17.33,0,0,0,0,0,199.50841900000003,371.4309649999999,939.0171999999999,930.0540134485391,903.6655560444465,2376.38,2320.4584097493157,2157.9699266391567,22.124199999999995,0.0,34.47,0.0,83.24545098477782,22.124199999999995,34.47,1.1737715,2.9704749999999995,0.6418392805337974,1.5580224369694726,1.7948517161854332
1996,1996,0,-3.06,17.45,0,0,0,0,0,212.53680200000005,382.136223,934.9053999999999,926.1297137235039,900.2973022565923,2378.13,2322.2322585787315,2159.810807626331,22.0842,0.0,35.3,0.0,84.5837543893639,22.0842,35.3,1.1686317499999999,2.9726625,0.625614730878187,1.5984278352849548,7.056520708346983
1997,1997,0,-3.79,17.39,0,0,0,0,0,199.44190700000019,378.7856620000002,958.0347999999999,948.9492146992626,922.2125365343879,2377.99,2322.0018946457067,2159.3214794585147,22.484,0.0,34.51,0.0,83.6767505289803,22.484,34.51,1.1975435,2.9724875,0.6515212981744423,1.534869240348692,5.932717167163053
1998,1998,0,-4.17,17.49,0,0,0,0,0,218.959346,379.28521300000017,913.6053999999999,904.9045591435408,879.3204150937664,2377.04,2321.079551705665,2158.478794865536,21.844200000000004,0.0,35.26,0.0,85.47942849016289,21.844200000000004,35.26,1.14200675,2.9713000000000007,0.6195178672716961,1.6141584493824443,4.978260657113937
1999,1999,0,-5.24,17.43,0,0,0,0,0,195.37194200000002,376.63021700000013,958.6618000000001,949.3860154909183,922.0996682772055,2377.3900000000003,2321.3500585629413,2158.5210818925198,22.565200000000004,0.0,34.25,0.0,83.72081707618423,22.565200000000004,34.25,1.1983272500000002,2.9717375000000006,0.6588379562043797,1.5178239058373066,5.362783780680791
2000,2000,0,-4.08,17.33,0,0,0,0,0,197.50416099999987,359.4371739999999,908.1868000000002,899.5046283042037,873.9620949904072,2372.86,2316.889977066701,2154.2654738327915,21.612,0.0,34.16,0.0,82.01947274178288,21.612,34.16,1.1352335000000002,2.9660749999999996,0.6326697892271663,1.580603368498982,5.2302450187935445
2001,2001,0,-3.55,17.39,0,0,0,0,0,202.55862799999989,372.9504299999999,943.2432000000001,933.9199140806687,906.5117961244634,2376.67,2320.6718661552413,2157.966091942267,22.3166,0.0,34.22,0.0,83.31135725838715,22.3166,34.22,1.179054,2.9708375,0.6521507890122735,1.533387702427789,5.697309891876497
2002,2002,0,-3.95,17.4,0,0,0,0,0,186.746352,378.48102299999994,948.5487999999999,939.3765657691791,912.3926043556996,2376.08,2320.083249329993,2157.3811950701893,22.6738,0.0,34.29,0.0,83.03412332300876,22.6738,34.29,1.185686,2.9701,0.6612365121026539,1.5123181822191252,7.516741204284967
2003,2003,0,-3.96,17.48,0,0,0,0,0,258.344981,405.74371200000013,1630.9876000000015,885.7023677892806,862.1297909186429,2376.4,2320.4535954980993,2157.8911434666134,23.0526,0.0,34.55,0.0,84.30183349438741,23.0526,34.55,2.0387345000000017,2.9705,0.6672243125904487,1.4987463453146281,7.4273751854652055
2004,2004,0,-3.99,17.41,0,0,0,0,0,242.61885100000018,391.8717570000001,1355.6172000000017,910.7021967754278,885.4105794519323,2377.6099999999997,2321.591800998147,2158.8237627597678,22.815600000000003,0.0,33.99,0.0,83.05195265897413,22.815600000000003,33.99,1.6945215000000027,2.9720124999999995,0.6712444836716682,1.4897701572608215,2.891801011175576
2005,2005,0,-2.86,17.21,0,0,0,0,0,238.9751080000001,386.4856880000001,1374.698600000002,895.1546893908144,870.59701345348,2376.75,2320.8038729148434,2158.2423026355723,22.646800000000002,0.0,33.94,0.0,82.80927276945685,22.646800000000002,33.94,1.718373250000003,2.9709375,0.667259870359458,1.4986664782662449,17.979035796587304
2006,2006,0,-1.6,17.24,0,0,0,0,0,219.84513800000013,390.67144399999995,1025.5357999999999,1015.2977358857454,985.1757486742108,2315.7799999999997,2262.4874403219246,2107.718022802841,23.6926,0.0,33.95,0.0,83.2660575763561,23.6926,33.95,1.2819197499999995,2.8947250000000007,0.6978674521354933,1.4329368663633373,7.876641980624302
2007,2007,0,-2.72,15.86,0,0,0,0,0,244.18399799999995,414.69131999999996,1036.7075999999997,1026.6052665100533,996.8578838744181,2316.06,2262.8894445721735,2108.4610609408687,24.282399999999996,0.0,34.02,0.0,86.50720462044157,24.282399999999996,34.02,1.2958844999999999,2.8950750000000003,0.7137683715461491,1.4010147267156463,2.789217192003316
2008,2008,0,-3.42,16.04,0,0,0,0,0,275.3815349999999,415.735676,2246.3717999999963,883.625568070019,860.4434399518266,2375.2,2319.3786743924197,2157.17225585443,23.9288,0.0,33.85,0.0,85.36410718885858,23.9288,33.85,2.807964749999996,2.9690000000000003,0.7069069423929099,1.4146133529470764,9.832803275501304
2009,2009,0,-3.48,17.39,0,0,0,0,0,221.22191300000023,386.71435399999996,947.2365999999997,938.3468355960889,912.1764450155893,2378.37,2322.333895278165,2159.5149137824856,22.752599999999994,0.0,34.0,0.0,83.63232197132237,22.752599999999994,34.0,1.18404575,2.9729624999999995,0.6691941176470586,1.4943347133953926,8.01726594648864
2010,2010,0,-3.9,17.48,0,0,0,0,0,212.99752099999972,388.11707099999995,963.8894000000005,954.6994297644999,927.6544143944998,2377.7700000000004,2321.7113571762793,2158.828314782327,22.957200000000004,0.0,33.92,0.0,83.45980678353297,22.957200000000004,33.92,1.2048617500000005,2.9722125,0.676804245283019,1.4775321032181623,5.0402250036608915
2011,2011,0,-3.59,17.39,0,0,0,0,0,218.98980299999997,382.160154,942.7648,933.7379977574565,907.1793419602111,2376.5699999999997,2320.552796035241,2157.7902441974716,22.7052,0.0,33.83,0.0,83.18704922921799,22.7052,33.83,1.178456,2.9707125000000003,0.6711557788944724,1.4899670560047917,7.486160767002088
2012,2012,0,-3.46,17.38,0,0,0,0,0,210.42894699999977,387.279857,965.2774000000004,955.879449795477,928.2324949398724,2378.1800000000003,2322.1348104494114,2159.2895758827417,23.061600000000006,0.0,33.84,0.0,83.65301898656041,23.061600000000006,33.84,1.20659675,2.972724999999999,0.6814893617021277,1.4673743365594754,5.288272280368281
2013,2013,0,-3.91,17.48,0,0,0,0,0,185.11403800000048,421.19778800000006,1128.5223999999994,1116.7688733475127,1082.2119468226697,2319.72,2266.3590890630035,2111.3859586596286,25.447999999999993,0.0,34.63,0.0,85.45469260187608,25.447999999999993,34.63,1.410652999999999,2.8996500000000003,0.7348541726826449,1.3608142093681237,4.235343443307172
2014,2014,0,-5.24,16.08,0,0,0,0,0,252.57274500000028,404.0374250000004,1534.907800000006,926.9229685457028,900.6089400968071,2376.02,2320.121870465831,2157.6947189593557,23.527800000000006,0.0,34.03,0.0,85.5214962817179,23.527800000000006,34.03,1.9186347500000076,2.970025,0.6913840728768735,1.4463740766242483,4.508909857879762
2015,2015,0,-3.59,17.24,0,0,0,0,0,181.90749299999993,404.683244,1112.2264000000002,1100.6178569227184,1066.4883335253994,2318.13,2264.790328903577,2109.8807516685774,25.090600000000002,0.0,33.9,0.0,83.86717125307183,25.090600000000002,33.9,1.3902830000000004,2.8976625,0.7401356932153393,1.3511036005516008,2.6924381087823313
2016,2016,0,-2.28,15.84,0,0,0,0,0,221.31114699999983,408.1033589999998,1065.9586,1055.3222116016577,1024.0211213762984,2314.93,2261.7871077978602,2107.4377429404885,24.730399999999996,0.0,33.81,0.0,86.27646133451219,24.730399999999996,33.81,1.33244825,2.8936624999999996,0.7314522330671397,1.367143273056643,11.437021517325794
2017,2017,0,-1.52,15.81,0,1,0,0,0,336.81474,413.770376,4786.762199999998,560.1356254305136,554.1843787790181,1797.1100000000001,1779.8724687012227,1728.8539813176044,23.5206,0.0,33.81,0.0,80.3645066910878,23.5206,33.81,5.983452749999999,2.2463875,0.6956699201419698,1.4374633300170914,0.4769468380816576
2018,2018,0,-0.26,14.3,0,1,0,0,0,1584.4677569999994,1281.4457169999996,38762.83979999997,815.283038020954,812.4968214055,1604.44,1593.2963489481608,1560.1869585164952,54.517999999999994,0.0,34.16,0.0,99.54185280123431,54.517999999999994,34.16,48.45354974999997,2.00555,1.59596018735363,0.6265820462966359,2.81674845674599
2019,2019,0,2.54,15.6,0,1,0,0,0,1534.0524809999993,1216.6891769999997,36994.67779999998,766.5132446393304,764.7544883599128,1630.1999999999998,1618.3837885386315,1583.2927349288645,52.394199999999984,0.0,34.31,0.0,96.93270770848073,52.394199999999984,34.31,46.243347249999985,2.03775,1.527082483241037,0.6548434750411307,1.4204027566167505
2020,2020,0,2.38,15.59,0,1,0,0,0,1536.7300840000003,1227.2711430000002,37018.621000000014,757.0974856233091,755.7137070632493,1645.62,1633.2848860471738,1596.6673959097245,52.827400000000004,0.0,34.62,0.0,97.59616333506438,52.827400000000004,34.62,46.273276250000016,2.057025,1.5259214326978627,0.6553417355387544,3.1003323588927083
2021,2021,0,2.66,15.59,0,0,0,0,0,47.98243700000002,93.09775300000001,5933.062000000002,119.98269424442991,119.755156401203,581.47,578.9051697421393,571.2604801444262,7.9968,0.0,17.66,0.0,49.636758325217215,7.9968,17.66,7.416327500000001,0.7268375,0.4528199320498301,2.2083833533413366,10.726334916727899
2022,2022,0,-1.5,17.09,0,1,0,0,0,1278.1459179999993,1074.1116879999995,28407.887399999985,396.3028464162234,413.12048504073596,1662.1100000000001,1649.9156807725121,1613.7009345140277,47.40519999999999,0.0,34.87,0.0,99.64180190114962,47.40519999999999,34.87,35.509859249999984,2.0776375000000002,1.3594837969601374,0.7355733126323696,0.5635467054213648
2023,2023,0,2.32,14.95,0,1,0,0,0,339.19009,481.13100299999996,3524.9356000000007,1071.0184866245254,1041.3386115478309,2315.03,2262.054076960894,2108.17889248973,27.538200000000003,0.0,36.22,0.0,92.36799706118968,27.538200000000003,36.22,4.406169500000001,2.8937875,0.7603036996134733,1.3152638879810588,4.7100840150559
2024,2024,0,-2.97,15.95,0,0,0,0,0,205.25921299999982,377.31275,974.2850000000002,964.7403064294313,936.657729403497,2309.59,2256.4627073146444,2102.174283710909,23.038400000000003,0.0,33.57,0.0,83.52069434575965,23.038400000000003,33.57,1.2178562500000003,2.8869875,0.6862794161453679,1.4571324397527605,2.7328616328191457
2025,2025,0,-3.49,16.13,0,1,0,0,0,586.1932830000002,509.5627280000003,13490.567799999999,86.5704912126407,106.15330847231681,1733.69,1718.1564340022653,1672.1475887745148,24.93220000000001,0.0,33.79,0.0,74.46331727972539,24.93220000000001,33.79,16.863209750000003,2.1671125,0.7378573542468189,1.3552755071754594,1.275120891842481
2026,2026,0,2.24,14.72,0,1,0,0,0,1243.8452049999994,1189.5105439999998,25090.231199999977,355.33690099306926,420.73167474061194,2302.16,2249.4202371554175,2096.2246874922826,53.69139999999999,0.0,34.2,0.0,116.29768177530593,53.69139999999999,34.2,31.362788999999974,2.8777000000000004,1.5699239766081867,0.6369735190365684,8.246678202017087
2027,2027,0,-3.43,15.96,0,0,0,0,0,211.09871300000026,379.1774180000001,971.5265999999997,962.1508332746351,934.55591705861,2311.2200000000003,2258.082079061052,2103.76302221875,23.042999999999996,0.0,33.78,0.0,83.53883190109516,23.042999999999996,33.78,1.2144082499999997,2.889025,0.6821492007104795,1.46595495378206,7.8900409028057625
2028,2028,0,-3.85,16.05,0,0,0,0,0,199.96563599999988,375.6752110000001,976.9698000000001,967.4413146788462,939.4040765548459,2310.48,2257.354882269826,2103.0739982384025,22.9376,0.0,33.89,0.0,84.29053549534542,22.9376,33.89,1.2212122500000002,2.8881,0.676825022130422,1.4774867466517858,6.189707022581165
2029,2029,0,-3.45,15.82,0,0,0,0,0,204.19391299999998,367.628703,943.1860000000001,934.1840975954958,907.6868715729505,2309.58,2256.4745583603103,2102.2496147983156,22.44,0.0,33.86,0.0,82.58759895032343,22.44,33.86,1.1789825000000003,2.886975,0.6627288836385116,1.5089126559714794,8.020705607644713
2030,2030,0,-1.54,15.93,0,0,0,0,0,200.56638700000002,358.88677199999984,921.2433999999998,912.6190863207692,887.2229480849961,2308.99,2255.893280802398,2101.697618896725,22.072599999999998,0.0,33.79,0.0,81.97095860181417,22.072599999999998,33.79,1.1515542499999996,2.8862375000000005,0.653228765907073,1.5308572619446736,24.60794351212233
2031,2031,0,-2.38,16.02,0,0,0,0,0,203.00135299999982,358.34591800000015,909.3874000000003,900.9216671805561,875.9957670309512,2308.41,2255.2936684908063,2101.0439826594065,21.789800000000003,0.0,33.77,0.0,81.65381797561281,21.789800000000003,33.77,1.1367342500000004,2.8855125000000004,0.6452413384660942,1.549807708193742,5.40482995398377
2032,2032,0,-3.32,16.06,0,0,0,0,0,199.62747399999998,355.256882,906.8914000000001,898.4007653978288,873.4112303837785,2308.2200000000003,2255.0834616002003,2100.7775873850705,21.6886,0.0,33.78,0.0,81.16249867274047,21.6886,33.78,1.1336142500000002,2.8852750000000005,0.6420544701006513,1.5575002535894433,5.2402474452634475
